Date,R_YEA,R_NAY,D_YEA,D_NAY,I_YEA,I_NAY
"2007-12-17T21:15:00.000Z",184,0,216,0,0,0
"2007-12-17T22:21:00.000Z",41,146,212,8,0,0
"2007-12-17T22:28:00.000Z",5,183,201,18,0,0
"2007-12-17T22:35:00.000Z",186,0,217,1,0,0
"2007-12-18T11:42:00.000Z",0,187,220,0,0,0
"2007-12-18T11:48:00.000Z",0,189,215,1,0,0
"2007-12-18T11:55:00.000Z",189,0,216,0,0,0
"2007-12-18T13:45:00.000Z",95,96,219,4,0,0
"2007-12-18T15:43:00.000Z",144,50,216,3,0,0
"2007-12-18T15:49:00.000Z",190,0,221,0,0,0
"2007-12-18T15:56:00.000Z",191,0,217,0,0,0
"2007-12-18T17:47:00.000Z",192,0,219,0,0,0
"2007-12-18T17:56:00.000Z",193,0,220,0,0,0
"2007-12-19T16:19:00.000Z",195,0,157,64,0,0
"2007-12-19T16:30:00.000Z",192,3,219,0,0,0
"2007-12-19T16:36:00.000Z",192,0,215,0,0,0
"2007-12-19T17:26:00.000Z",194,1,78,141,0,0
"2008-01-15T19:31:00.000Z",0,0,0,0,0,0
"2008-01-16T12:12:00.000Z",0,190,222,1,0,0
"2008-01-16T12:20:00.000Z",189,0,224,0,0,0
"2008-01-16T12:28:00.000Z",185,2,221,0,0,0
"2008-01-16T14:55:00.000Z",8,183,226,0,0,0
"2008-01-16T15:02:00.000Z",138,53,226,0,0,0
"2008-01-16T15:08:00.000Z",189,0,227,0,0,0
"2008-01-16T15:16:00.000Z",185,5,3,224,0,0
"2008-01-16T15:48:00.000Z",189,1,8,216,0,0
"2008-01-16T15:56:00.000Z",7,183,207,16,0,0
"2008-01-16T16:51:00.000Z",187,4,182,42,0,0
"2008-01-17T13:28:00.000Z",165,20,223,0,0,0
"2008-01-17T13:36:00.000Z",180,4,1,223,0,0
"2008-01-17T13:43:00.000Z",185,0,1,221,0,0
"2008-01-17T13:50:00.000Z",136,48,0,220,0,0
"2008-01-17T13:56:00.000Z",165,20,4,220,0,0
"2008-01-17T14:26:00.000Z",182,0,190,28,0,0
"2008-01-17T14:33:00.000Z",53,130,218,0,0,0
"2008-01-22T18:54:00.000Z",186,0,205,0,0,0
"2008-01-22T19:06:00.000Z",187,0,204,0,0,0
"2008-01-23T12:35:00.000Z",0,194,217,1,0,0
"2008-01-23T12:52:00.000Z",42,151,218,1,0,0
"2008-01-28T17:28:00.000Z",186,0,202,0,0,0
"2008-01-28T17:37:00.000Z",186,0,202,0,0,0
"2008-01-29T15:11:00.000Z",169,25,216,10,0,0
"2008-01-29T15:20:00.000Z",190,0,219,1,0,0
"2008-01-29T18:29:00.000Z",172,0,11,205,0,0
"2008-01-29T18:37:00.000Z",48,122,213,0,0,0
"2008-02-06T18:54:00.000Z",170,0,203,0,0,0
"2008-02-06T19:02:00.000Z",169,0,198,0,0,0
"2008-02-06T19:10:00.000Z",169,0,202,0,0,0
"2008-02-07T11:57:00.000Z",0,189,204,7,0,0
"2008-02-07T12:05:00.000Z",0,188,214,2,0,0
"2008-02-07T12:13:00.000Z",188,1,217,0,0,0
"2008-02-07T12:25:00.000Z",167,23,217,0,0,0
"2008-02-07T17:18:00.000Z",49,143,211,10,0,0
"2008-02-07T17:26:00.000Z",25,167,197,24,0,0
"2008-02-07T17:34:00.000Z",9,184,170,52,0,0
"2008-02-07T18:07:00.000Z",187,4,7,212,0,0
"2008-02-07T18:17:00.000Z",135,58,219,0,0,0
"2008-02-07T18:27:00.000Z",180,0,208,0,0,0
"2008-02-07T19:44:00.000Z",165,28,215,6,0,0
"2008-02-12T18:55:00.000Z",161,0,196,0,0,0
"2008-02-12T19:04:00.000Z",164,0,197,0,0,0
"2008-02-12T19:13:00.000Z",163,0,194,0,0,0
"2008-02-13T10:56:00.000Z",3,167,0,199,0,0
"2008-02-13T11:23:00.000Z",6,170,1,194,0,0
"2008-02-13T12:37:00.000Z",1,190,209,5,0,0
"2008-02-13T12:44:00.000Z",0,189,206,5,0,0
"2008-02-13T12:54:00.000Z",1,191,205,8,0,0
"2008-02-13T13:03:00.000Z",1,192,209,3,0,0
"2008-02-13T13:21:00.000Z",3,186,0,209,0,0
"2008-02-13T16:02:00.000Z",0,195,222,1,0,0
"2008-02-13T16:11:00.000Z",0,195,191,34,0,0
"2008-02-13T16:19:00.000Z",194,0,218,1,0,0
"2008-02-13T16:46:00.000Z",2,193,213,10,0,0
"2008-02-13T16:55:00.000Z",191,0,217,0,0,0
"2008-02-14T11:57:00.000Z",2,185,0,205,0,0
"2008-02-14T13:40:00.000Z",2,190,0,210,0,0
"2008-02-14T14:23:00.000Z",3,31,220,1,0,0
"2008-02-14T14:43:00.000Z",174,0,213,0,0,0
"2008-02-14T14:53:00.000Z",139,49,213,0,0,0
"2008-02-14T14:59:00.000Z",190,0,210,0,0,0
"2008-02-14T15:07:00.000Z",191,0,212,0,0,0
"2008-02-14T15:43:00.000Z",190,0,206,0,0,0
"2008-02-14T15:50:00.000Z",178,0,205,0,0,0
"2008-02-14T15:56:00.000Z",179,0,205,0,0,0
"2008-02-14T16:03:00.000Z",184,0,205,0,0,0
"2008-02-25T18:55:00.000Z",170,0,209,0,0,0
"2008-02-25T19:06:00.000Z",170,0,210,0,0,0
"2008-02-25T19:19:00.000Z",170,0,210,0,0,0
"2008-02-26T13:28:00.000Z",21,168,205,15,0,0
"2008-02-26T13:35:00.000Z",0,191,212,7,0,0
"2008-02-26T13:42:00.000Z",0,190,218,0,0,0
"2008-02-26T14:46:00.000Z",190,0,225,0,0,0
"2008-02-26T14:54:00.000Z",114,77,223,0,0,0
"2008-02-26T15:20:00.000Z",0,192,218,3,0,0
"2008-02-27T11:08:00.000Z",1,185,223,1,0,0
"2008-02-27T12:39:00.000Z",12,170,205,15,0,0
"2008-02-27T12:45:00.000Z",0,182,214,7,0,0
"2008-02-27T12:52:00.000Z",0,187,220,1,0,0
"2008-02-27T15:27:00.000Z",0,190,222,1,0,0
"2008-02-27T16:04:00.000Z",189,3,8,219,0,0
"2008-02-27T16:30:00.000Z",17,174,219,8,0,0
"2008-02-28T11:39:00.000Z",183,0,217,0,0,0
"2008-02-28T11:47:00.000Z",181,0,219,0,0,0
"2008-02-28T11:54:00.000Z",181,0,223,0,0,0
"2008-03-04T18:58:00.000Z",171,0,207,0,0,0
"2008-03-04T19:07:00.000Z",170,0,207,0,0,0
"2008-03-04T19:15:00.000Z",169,0,206,0,0,0
"2008-03-05T12:11:00.000Z",189,4,218,0,0,0
"2008-03-05T12:18:00.000Z",190,1,219,0,0,0
"2008-03-05T12:26:00.000Z",190,1,214,0,0,0
"2008-03-05T14:40:00.000Z",4,184,211,8,0,0
"2008-03-05T16:06:00.000Z",5,186,210,9,0,0
"2008-03-05T16:13:00.000Z",5,184,204,14,0,0
"2008-03-05T16:20:00.000Z",189,0,215,0,0,0
"2008-03-05T16:28:00.000Z",192,0,220,0,0,0
"2008-03-05T19:22:00.000Z",4,184,219,2,0,0
"2008-03-05T19:56:00.000Z",181,12,15,209,0,0
"2008-03-05T20:03:00.000Z",47,145,221,3,0,0
"2008-03-05T20:11:00.000Z",192,0,210,0,0,0
"2008-03-06T11:06:00.000Z",0,188,217,5,0,0
"2008-03-06T11:13:00.000Z",0,190,222,0,0,0
"2008-03-06T13:59:00.000Z",150,39,3,221,0,0
"2008-03-06T14:06:00.000Z",28,161,224,0,0,0
"2008-03-06T14:40:00.000Z",2,187,219,4,0,0
"2008-03-10T18:59:00.000Z",176,0,205,0,0,0
"2008-03-10T19:09:00.000Z",175,0,207,0,0,0
"2008-03-10T19:18:00.000Z",176,0,206,0,0,0
"2008-03-11T12:57:00.000Z",19,162,1,202,0,0
"2008-03-11T13:54:00.000Z",6,179,0,208,0,0
"2008-03-11T15:17:00.000Z",3,183,2,205,0,0
"2008-03-11T16:23:00.000Z",4,183,0,213,0,0
"2008-03-11T16:35:00.000Z",189,0,216,0,0,0
"2008-03-11T17:18:00.000Z",1,188,217,4,0,0
"2008-03-11T19:01:00.000Z",5,185,220,3,0,0
"2008-03-11T19:09:00.000Z",183,0,213,0,0,0
"2008-03-11T19:17:00.000Z",187,0,213,0,0,0
"2008-03-11T20:40:00.000Z",163,11,14,185,0,0
"2008-03-11T21:59:00.000Z",4,188,203,18,0,0
"2008-03-11T22:27:00.000Z",33,159,196,23,0,0
"2008-03-11T22:43:00.000Z",19,170,197,16,0,0
"2008-03-12T10:40:00.000Z",2,177,3,198,0,0
"2008-03-12T11:22:00.000Z",0,192,215,1,0,0
"2008-03-12T11:50:00.000Z",14,176,0,208,0,0
"2008-03-12T13:13:00.000Z",2,176,1,206,0,0
"2008-03-12T13:42:00.000Z",0,193,219,0,0,0
"2008-03-12T14:48:00.000Z",0,193,222,3,0,0
"2008-03-12T14:58:00.000Z",0,194,223,1,0,0
"2008-03-12T15:07:00.000Z",53,140,224,0,0,0
"2008-03-12T17:15:00.000Z",2,192,209,12,0,0
"2008-03-12T17:23:00.000Z",190,0,221,0,0,0
"2008-03-12T17:30:00.000Z",188,4,223,0,0,0
"2008-03-13T11:41:00.000Z",1,189,221,3,0,0
"2008-03-13T11:49:00.000Z",15,168,207,15,0,0
"2008-03-13T13:16:00.000Z",0,192,126,100,0,0
"2008-03-13T14:53:00.000Z",0,191,98,131,0,0
"2008-03-13T15:24:00.000Z",0,0,0,0,0,0
"2008-03-13T17:30:00.000Z",153,38,4,225,0,0
"2008-03-13T17:50:00.000Z",0,191,212,16,0,0
"2008-03-13T17:59:00.000Z",187,0,219,0,0,0
"2008-03-14T11:48:00.000Z",1,182,216,8,0,0
"2008-03-14T12:05:00.000Z",0,185,221,3,0,0
"2008-03-14T14:08:00.000Z",0,185,213,12,0,0
"2008-03-14T14:25:00.000Z",19,138,183,10,0,0
"2008-03-31T18:56:00.000Z",112,60,196,0,0,0
"2008-03-31T19:06:00.000Z",176,0,194,2,0,0
"2008-03-31T19:15:00.000Z",176,0,195,0,0,0
"2008-04-01T16:11:00.000Z",193,0,223,0,0,0
"2008-04-01T16:21:00.000Z",191,0,223,0,0,0
"2008-04-01T16:28:00.000Z",190,0,223,0,0,0
"2008-04-02T11:54:00.000Z",19,169,213,8,0,0
"2008-04-02T12:03:00.000Z",0,190,215,9,0,0
"2008-04-02T12:11:00.000Z",1,191,220,1,0,0
"2008-04-02T15:21:00.000Z",184,10,231,0,0,0
"2008-04-02T15:55:00.000Z",171,23,4,225,0,0
"2008-04-02T16:03:00.000Z",78,116,230,0,0,0
"2008-04-03T12:46:00.000Z",192,0,13,209,0,0
"2008-04-03T12:56:00.000Z",190,0,222,0,0,0
"2008-04-08T18:59:00.000Z",182,0,211,0,0,0
"2008-04-08T19:07:00.000Z",180,1,210,0,0,0
"2008-04-08T19:17:00.000Z",180,1,212,0,0,0
"2008-04-09T13:00:00.000Z",0,187,220,3,0,0
"2008-04-09T13:07:00.000Z",1,187,219,1,0,0
"2008-04-09T13:15:00.000Z",189,1,224,0,0,0
"2008-04-09T16:51:00.000Z",187,0,227,0,0,0
"2008-04-09T17:00:00.000Z",170,23,5,223,0,0
"2008-04-09T17:07:00.000Z",169,23,3,222,0,0
"2008-04-09T17:17:00.000Z",189,3,144,86,0,0
"2008-04-09T17:24:00.000Z",192,0,224,5,0,0
"2008-04-09T17:34:00.000Z",177,14,37,193,0,0
"2008-04-09T18:01:00.000Z",189,3,19,209,0,0
"2008-04-09T18:10:00.000Z",50,140,228,0,0,0
"2008-04-09T18:47:00.000Z",190,0,210,11,0,0
"2008-04-09T18:54:00.000Z",184,0,213,0,0,0
"2008-04-09T19:00:00.000Z",187,0,214,0,0,0
"2008-04-10T11:30:00.000Z",13,175,215,7,0,0
"2008-04-10T11:50:00.000Z",1,189,223,3,0,0
"2008-04-10T11:57:00.000Z",185,1,221,2,0,0
"2008-04-10T13:47:00.000Z",6,185,218,10,0,0
"2008-04-10T16:32:00.000Z",159,14,104,103,0,0
"2008-04-14T18:58:00.000Z",176,0,204,0,0,0
"2008-04-14T19:06:00.000Z",176,0,201,0,0,0
"2008-04-14T19:13:00.000Z",174,1,202,0,0,0
"2008-04-15T16:12:00.000Z",0,191,220,5,0,0
"2008-04-15T16:20:00.000Z",0,192,222,3,0,0
"2008-04-15T16:28:00.000Z",16,176,223,2,0,0
"2008-04-15T18:21:00.000Z",189,3,21,207,0,0
"2008-04-15T18:33:00.000Z",14,177,224,2,0,0
"2008-04-15T18:40:00.000Z",190,0,223,0,0,0
"2008-04-16T12:18:00.000Z",0,191,217,5,0,0
"2008-04-16T12:25:00.000Z",1,189,219,1,0,0
"2008-04-16T12:32:00.000Z",0,193,218,5,0,0
"2008-04-16T12:40:00.000Z",1,191,222,1,0,0
"2008-04-16T14:35:00.000Z",195,0,229,0,0,0
"2008-04-16T14:44:00.000Z",196,0,186,41,0,0
"2008-04-16T15:21:00.000Z",194,1,97,129,0,0
"2008-04-16T15:29:00.000Z",69,126,216,6,0,0
"2008-04-16T16:28:00.000Z",181,0,214,1,0,0
"2008-04-16T17:03:00.000Z",1,190,215,3,0,0
"2008-04-16T17:21:00.000Z",191,0,219,0,0,0
"2008-04-17T13:45:00.000Z",189,0,224,0,0,0
"2008-04-17T14:09:00.000Z",161,27,222,0,0,0
"2008-04-22T19:03:00.000Z",179,0,208,0,0,0
"2008-04-22T19:10:00.000Z",161,17,207,0,0,0
"2008-04-22T19:17:00.000Z",176,0,206,0,0,0
"2008-04-23T15:24:00.000Z",50,130,7,215,0,0
"2008-04-23T15:52:00.000Z",128,62,221,0,0,0
"2008-04-23T16:01:00.000Z",192,0,225,0,0,0
"2008-04-23T16:12:00.000Z",0,192,222,2,0,0
"2008-04-23T16:20:00.000Z",0,190,221,0,0,0
"2008-04-23T19:17:00.000Z",132,48,223,0,0,0
"2008-04-23T19:26:00.000Z",183,0,222,0,0,0
"2008-04-23T19:33:00.000Z",184,0,222,0,0,0
"2008-04-23T20:08:00.000Z",186,0,9,215,0,0
"2008-04-23T20:15:00.000Z",149,38,219,5,0,0
"2008-04-23T20:23:00.000Z",1,185,219,2,0,0
"2008-04-23T20:30:00.000Z",5,181,218,2,0,0
"2008-04-24T14:21:00.000Z",182,1,226,0,0,0
"2008-04-24T14:30:00.000Z",184,0,224,0,0,0
"2008-04-24T15:04:00.000Z",173,10,22,198,0,0
"2008-04-24T15:13:00.000Z",175,7,220,0,0,0
"2008-04-29T18:58:00.000Z",186,2,216,0,0,0
"2008-04-29T19:09:00.000Z",186,1,222,0,0,0
"2008-04-29T19:18:00.000Z",70,117,221,0,0,0
"2008-04-30T16:27:00.000Z",0,193,226,1,0,0
"2008-04-30T16:35:00.000Z",0,192,222,1,0,0
"2008-04-30T16:44:00.000Z",138,51,220,0,0,0
"2008-04-30T18:06:00.000Z",187,0,225,0,0,0
"2008-04-30T18:15:00.000Z",175,11,3,226,0,0
"2008-04-30T18:48:00.000Z",184,3,3,222,0,0
"2008-04-30T18:56:00.000Z",22,165,225,0,0,0
"2008-05-01T12:40:00.000Z",188,1,226,0,0,0
"2008-05-01T12:48:00.000Z",0,189,226,1,0,0
"2008-05-01T12:57:00.000Z",2,188,226,1,0,0
"2008-05-01T13:04:00.000Z",188,0,224,0,0,0
"2008-05-01T14:10:00.000Z",104,86,53,173,0,0
"2008-05-01T14:17:00.000Z",167,21,221,0,0,0
"2008-05-05T19:05:00.000Z",167,0,201,0,0,0
"2008-05-05T19:12:00.000Z",0,168,202,0,0,0
"2008-05-05T19:21:00.000Z",169,0,202,0,0,0
"2008-05-05T19:28:00.000Z",0,168,199,0,0,0
"2008-05-05T19:45:00.000Z",6,164,193,4,0,0
"2008-05-06T13:04:00.000Z",151,37,1,218,0,0
"2008-05-06T13:15:00.000Z",15,170,205,12,0,0
"2008-05-06T13:37:00.000Z",141,49,31,192,0,0
"2008-05-06T13:44:00.000Z",2,176,201,0,0,0
"2008-05-06T15:48:00.000Z",191,0,225,0,0,0
"2008-05-06T15:56:00.000Z",0,190,226,0,0,0
"2008-05-06T16:03:00.000Z",189,1,224,0,0,0
"2008-05-06T16:11:00.000Z",0,190,225,0,0,0
"2008-05-06T16:19:00.000Z",189,1,224,0,0,0
"2008-05-06T16:27:00.000Z",2,186,223,0,0,0
"2008-05-06T16:45:00.000Z",143,48,2,223,0,0
"2008-05-06T16:52:00.000Z",187,0,221,0,0,0
"2008-05-06T17:01:00.000Z",0,189,223,0,0,0
"2008-05-06T17:09:00.000Z",39,150,101,124,0,0
"2008-05-06T17:16:00.000Z",0,191,221,1,0,0
"2008-05-06T17:33:00.000Z",147,41,2,210,0,0
"2008-05-06T18:23:00.000Z",134,44,4,204,0,0
"2008-05-06T19:00:00.000Z",147,33,2,203,0,0
"2008-05-06T19:12:00.000Z",181,0,210,2,0,0
"2008-05-06T19:19:00.000Z",0,182,215,0,0,0
"2008-05-06T19:26:00.000Z",179,1,211,0,0,0
"2008-05-06T19:34:00.000Z",0,180,216,0,0,0
"2008-05-07T11:04:00.000Z",130,54,2,215,0,0
"2008-05-07T11:32:00.000Z",14,173,215,11,0,0
"2008-05-07T11:44:00.000Z",173,15,217,8,0,0
"2008-05-07T11:54:00.000Z",0,185,218,6,0,0
"2008-05-07T12:11:00.000Z",138,44,2,202,0,0
"2008-05-07T13:18:00.000Z",141,46,3,204,0,0
"2008-05-07T14:10:00.000Z",138,47,0,225,0,0
"2008-05-07T14:19:00.000Z",189,0,223,0,0,0
"2008-05-07T14:27:00.000Z",13,178,224,0,0,0
"2008-05-07T14:46:00.000Z",143,50,3,226,0,0
"2008-05-07T14:56:00.000Z",119,73,226,0,0,0
"2008-05-07T15:04:00.000Z",1,188,224,2,0,0
"2008-05-07T15:23:00.000Z",132,52,5,208,0,0
"2008-05-07T16:51:00.000Z",137,52,1,211,0,0
"2008-05-07T17:23:00.000Z",1,195,225,3,0,0
"2008-05-07T17:30:00.000Z",1,192,224,0,0,0
"2008-05-07T17:39:00.000Z",1,196,223,2,0,0
"2008-05-07T17:47:00.000Z",0,196,227,0,0,0
"2008-05-07T18:17:00.000Z",108,87,3,224,0,0
"2008-05-07T18:51:00.000Z",140,49,3,223,0,0
"2008-05-07T19:01:00.000Z",1,186,219,1,0,0
"2008-05-07T19:12:00.000Z",4,186,222,0,0,0
"2008-05-07T19:19:00.000Z",1,190,222,2,0,0
"2008-05-07T19:26:00.000Z",1,183,211,0,0,0
"2008-05-07T19:44:00.000Z",136,50,4,214,0,0
"2008-05-07T21:32:00.000Z",182,8,2,223,0,0
"2008-05-07T21:40:00.000Z",31,157,225,0,0,0
"2008-05-07T21:50:00.000Z",194,0,231,0,0,0
"2008-05-08T10:45:00.000Z",188,7,2,212,0,0
"2008-05-08T11:21:00.000Z",5,182,230,0,0,0
"2008-05-08T11:30:00.000Z",194,3,197,30,0,0
"2008-05-08T12:06:00.000Z",196,1,14,215,0,0
"2008-05-08T12:16:00.000Z",11,187,228,1,0,0
"2008-05-08T12:22:00.000Z",186,7,224,4,0,0
"2008-05-08T16:19:00.000Z",39,154,227,0,0,0
"2008-05-08T16:27:00.000Z",95,94,227,0,0,0
"2008-05-08T16:33:00.000Z",31,159,225,1,0,0
"2008-05-08T16:39:00.000Z",104,79,24,195,0,0
"2008-05-08T16:46:00.000Z",161,18,8,204,0,0
"2008-05-13T19:01:00.000Z",186,1,224,0,0,0
"2008-05-13T19:13:00.000Z",162,25,223,0,0,0
"2008-05-13T19:23:00.000Z",185,0,222,0,0,0
"2008-05-14T11:51:00.000Z",2,186,226,3,0,0
"2008-05-14T13:35:00.000Z",5,185,227,3,0,0
"2008-05-14T13:45:00.000Z",0,189,228,4,0,0
"2008-05-14T13:53:00.000Z",189,0,232,0,0,0
"2008-05-14T14:01:00.000Z",187,0,228,0,0,0
"2008-05-14T16:01:00.000Z",184,6,9,224,0,0
"2008-05-14T16:07:00.000Z",100,91,218,15,0,0
"2008-05-14T16:18:00.000Z",187,0,226,0,0,0
"2008-05-14T17:11:00.000Z",7,179,218,8,0,0
"2008-05-14T17:19:00.000Z",0,189,214,14,0,0
"2008-05-14T17:28:00.000Z",119,69,225,0,0,0
"2008-05-14T19:07:00.000Z",183,0,222,0,0,0
"2008-05-14T19:16:00.000Z",171,17,14,212,0,0
"2008-05-14T19:24:00.000Z",188,0,226,0,0,0
"2008-05-15T11:57:00.000Z",0,191,224,4,0,0
"2008-05-15T12:05:00.000Z",0,192,221,8,0,0
"2008-05-15T12:13:00.000Z",189,0,226,0,0,0
"2008-05-15T12:20:00.000Z",187,1,225,0,0,0
"2008-05-15T12:29:00.000Z",187,0,216,8,0,0
"2008-05-15T15:30:00.000Z",56,2,85,147,0,0
"2008-05-15T15:37:00.000Z",8,183,219,13,0,0
"2008-05-15T15:45:00.000Z",32,159,224,7,0,0
"2008-05-20T13:11:00.000Z",184,0,219,0,0,0
"2008-05-20T13:28:00.000Z",103,82,221,2,0,0
"2008-05-20T13:37:00.000Z",180,3,222,0,0,0
"2008-05-20T17:09:00.000Z",19,167,220,8,0,0
"2008-05-20T17:17:00.000Z",67,118,227,1,0,0
"2008-05-20T17:29:00.000Z",146,39,228,0,0,0
"2008-05-20T17:37:00.000Z",176,9,226,0,0,0
"2008-05-21T13:22:00.000Z",1,188,222,2,0,0
"2008-05-21T13:31:00.000Z",0,193,223,1,0,0
"2008-05-21T13:39:00.000Z",9,185,226,1,0,0
"2008-05-21T13:46:00.000Z",8,183,221,3,0,0
"2008-05-21T13:54:00.000Z",0,192,220,7,0,0
"2008-05-21T16:00:00.000Z",194,0,7,220,0,0
"2008-05-21T16:08:00.000Z",35,159,228,1,0,0
"2008-05-21T16:16:00.000Z",76,118,228,0,0,0
"2008-05-21T18:09:00.000Z",100,94,216,14,0,0
"2008-05-21T18:16:00.000Z",187,0,225,0,0,0
"2008-05-21T18:23:00.000Z",195,0,222,0,0,0
"2008-05-21T19:09:00.000Z",191,0,225,0,0,0
"2008-05-22T12:09:00.000Z",2,191,226,1,0,0
"2008-05-22T12:18:00.000Z",0,193,223,4,0,0
"2008-05-22T12:42:00.000Z",0,188,220,0,0,0
"2008-05-22T13:33:00.000Z",90,98,216,12,0,0
"2008-05-22T13:42:00.000Z",187,1,214,9,0,0
"2008-05-22T17:51:00.000Z",128,60,0,227,0,0
"2008-05-22T17:55:00.000Z",174,14,12,215,0,0
"2008-05-22T17:59:00.000Z",5,181,117,111,0,0
"2008-05-22T18:04:00.000Z",144,44,1,227,0,0
"2008-05-22T18:10:00.000Z",13,176,221,7,0,0
"2008-05-22T18:14:00.000Z",20,167,225,1,0,0
"2008-05-22T21:08:00.000Z",17,167,223,1,0,0
"2008-05-22T21:15:00.000Z",15,169,203,23,0,0
"2008-05-22T21:20:00.000Z",3,181,217,8,0,0
"2008-05-22T21:52:00.000Z",184,1,2,222,0,0
"2008-05-22T21:59:00.000Z",181,3,203,20,0,0
"2008-05-22T22:06:00.000Z",183,0,211,0,0,0
"2008-06-03T18:57:00.000Z",175,0,187,0,0,0
"2008-06-03T19:04:00.000Z",175,0,188,0,0,0
"2008-06-03T19:11:00.000Z",175,0,189,0,0,0
"2008-06-04T16:14:00.000Z",0,193,221,3,0,0
"2008-06-04T16:22:00.000Z",1,192,222,1,0,0
"2008-06-04T16:34:00.000Z",169,24,224,0,0,0
"2008-06-04T16:44:00.000Z",182,10,223,0,0,0
"2008-06-04T19:41:00.000Z",41,150,219,1,0,0
"2008-06-04T19:49:00.000Z",191,2,206,15,0,0
"2008-06-04T19:57:00.000Z",187,5,222,0,0,0
"2008-06-04T20:04:00.000Z",40,153,226,0,0,0
"2008-06-04T20:37:00.000Z",187,5,0,225,0,0
"2008-06-04T20:46:00.000Z",27,164,223,0,0,0
"2008-06-05T12:37:00.000Z",0,192,221,2,0,0
"2008-06-05T12:46:00.000Z",0,195,225,0,0,0
"2008-06-05T13:03:00.000Z",0,196,214,14,0,0
"2008-06-05T13:10:00.000Z",184,6,223,0,0,0
"2008-06-05T14:54:00.000Z",172,14,6,218,0,0
"2008-06-05T15:22:00.000Z",179,3,2,220,0,0
"2008-06-05T15:29:00.000Z",96,86,225,0,0,0
"2008-06-05T15:44:00.000Z",16,174,202,19,0,0
"2008-06-09T18:56:00.000Z",177,0,202,0,0,0
"2008-06-09T19:03:00.000Z",174,0,199,0,0,0
"2008-06-09T19:11:00.000Z",174,0,201,0,0,0
"2008-06-10T13:10:00.000Z",5,183,222,2,0,0
"2008-06-10T13:22:00.000Z",5,186,222,1,0,0
"2008-06-10T13:31:00.000Z",108,84,203,22,0,0
"2008-06-10T17:24:00.000Z",188,0,226,0,0,0
"2008-06-10T17:31:00.000Z",190,0,221,0,0,0
"2008-06-10T17:39:00.000Z",192,0,225,0,0,0
"2008-06-11T13:57:00.000Z",147,47,3,228,0,0
"2008-06-11T14:15:00.000Z",67,126,228,1,0,0
"2008-06-11T14:53:00.000Z",187,8,7,222,0,0
"2008-06-11T14:59:00.000Z",87,104,224,0,0,0
"2008-06-11T15:08:00.000Z",24,166,227,0,0,0
"2008-06-11T15:15:00.000Z",191,0,215,0,0,0
"2008-06-11T16:56:00.000Z",49,144,230,0,0,0
"2008-06-11T17:03:00.000Z",178,6,226,0,0,0
"2008-06-12T11:50:00.000Z",9,180,217,3,0,0
"2008-06-12T11:59:00.000Z",0,187,221,1,0,0
"2008-06-12T12:05:00.000Z",7,184,218,2,0,0
"2008-06-12T12:14:00.000Z",3,190,224,2,0,0
"2008-06-12T12:24:00.000Z",191,0,225,0,0,0
"2008-06-12T12:45:00.000Z",1,184,216,1,0,0
"2008-06-12T14:32:00.000Z",167,19,3,224,0,0
"2008-06-12T14:39:00.000Z",49,137,225,0,0,0
"2008-06-12T14:50:00.000Z",184,0,222,0,0,0
"2008-06-17T18:58:00.000Z",82,96,220,0,0,0
"2008-06-17T19:05:00.000Z",177,0,219,0,0,0
"2008-06-17T19:13:00.000Z",176,0,219,0,0,0
"2008-06-18T15:57:00.000Z",99,96,218,13,0,0
"2008-06-18T16:16:00.000Z",197,0,232,1,0,0
"2008-06-18T16:25:00.000Z",191,3,232,0,0,0
"2008-06-18T17:00:00.000Z",191,2,5,223,0,0
"2008-06-18T17:11:00.000Z",181,15,228,0,0,0
"2008-06-18T17:20:00.000Z",191,0,223,0,0,0
"2008-06-19T11:42:00.000Z",0,195,222,2,0,0
"2008-06-19T11:51:00.000Z",2,193,228,1,0,0
"2008-06-19T11:59:00.000Z",71,124,230,0,0,0
"2008-06-19T13:42:00.000Z",193,0,229,0,0,0
"2008-06-19T14:31:00.000Z",194,1,12,219,0,0
"2008-06-19T14:39:00.000Z",50,145,228,1,0,0
"2008-06-19T18:44:00.000Z",150,43,192,40,0,0
"2008-06-19T18:52:00.000Z",184,1,228,0,0,0
"2008-06-19T20:04:00.000Z",188,4,80,151,0,0
"2008-06-19T20:13:00.000Z",186,9,230,3,0,0
"2008-06-19T20:21:00.000Z",193,0,222,0,0,0
"2008-06-20T10:29:00.000Z",18,157,212,11,0,0
"2008-06-20T10:37:00.000Z",1,177,219,2,0,0
"2008-06-20T10:45:00.000Z",0,183,223,2,0,0
"2008-06-20T12:48:00.000Z",188,1,105,128,0,0
"2008-06-23T18:56:00.000Z",164,0,184,0,0,0
"2008-06-23T19:04:00.000Z",167,0,186,0,0,0
"2008-06-23T19:13:00.000Z",163,0,191,0,0,0
"2008-06-24T10:58:00.000Z",82,99,5,200,0,0
"2008-06-24T11:16:00.000Z",72,112,3,197,0,0
"2008-06-24T12:36:00.000Z",129,59,226,0,0,0
"2008-06-24T17:20:00.000Z",193,0,229,0,0,0
"2008-06-24T17:51:00.000Z",3,191,222,6,0,0
"2008-06-24T17:58:00.000Z",25,168,214,13,0,0
"2008-06-24T18:07:00.000Z",196,0,226,0,0,0
"2008-06-24T18:16:00.000Z",51,145,225,1,0,0
