Date,R_YEA,R_NAY,D_YEA,D_NAY,I_YEA,I_NAY
"2005-11-09T03:51:00.000Z",55,0,42,1,1,0
"2005-11-09T05:35:00.000Z",55,0,43,0,1,0
"2005-11-09T06:04:00.000Z",0,55,39,4,1,0
"2005-11-10T11:35:00.000Z",1,53,42,0,1,0
"2005-11-10T12:04:00.000Z",48,6,40,2,1,0
"2005-11-10T04:47:00.000Z",39,9,42,0,1,0
"2005-11-10T05:33:00.000Z",44,4,5,37,0,1
"2005-11-10T06:02:00.000Z",48,0,42,0,1,0
"2005-11-14T05:25:00.000Z",48,2,35,2,1,0
"2005-11-15T11:17:00.000Z",1,53,38,5,1,0
"2005-11-15T11:47:00.000Z",41,13,37,6,1,0
"2005-11-15T12:06:00.000Z",4,50,39,4,1,0
"2005-11-15T12:30:00.000Z",53,1,30,13,1,0
"2005-11-15T12:50:00.000Z",54,0,43,0,1,0
"2005-11-16T02:31:00.000Z",16,39,41,2,1,0
"2005-11-16T03:01:00.000Z",55,0,41,2,1,0
"2005-11-16T03:16:00.000Z",53,2,40,3,1,0
"2005-11-17T11:47:00.000Z",2,53,41,2,1,0
"2005-11-17T03:36:00.000Z",0,55,34,9,1,0
"2005-11-17T04:09:00.000Z",12,43,35,8,1,0
"2005-11-17T04:30:00.000Z",1,54,38,5,1,0
"2005-11-17T04:57:00.000Z",13,42,43,0,1,0
"2005-11-17T07:33:00.000Z",47,8,4,38,0,1
"2005-11-17T08:01:00.000Z",52,2,1,42,0,1
"2005-11-17T08:23:00.000Z",0,54,42,1,1,0
"2005-11-17T08:42:00.000Z",0,54,35,8,1,0
"2005-11-17T09:03:00.000Z",9,45,40,3,1,0
"2005-11-17T09:23:00.000Z",6,48,43,0,1,0
"2005-11-17T09:50:00.000Z",0,54,32,11,1,0
"2005-11-17T10:12:00.000Z",7,47,43,0,1,0
"2005-11-17T10:41:00.000Z",1,53,41,2,1,0
"2005-11-17T11:00:00.000Z",11,43,43,0,1,0
"2005-11-17T11:20:00.000Z",3,51,43,0,1,0
"2005-11-17T11:38:00.000Z",0,54,41,2,1,0
"2005-11-18T12:05:00.000Z",49,4,15,28,0,1
"2005-11-18T09:37:00.000Z",4,50,41,0,1,0
"2005-11-18T11:27:00.000Z",30,24,35,4,1,0
"2005-11-18T11:55:00.000Z",18,36,39,0,1,0
"2005-12-14T11:54:00.000Z",24,27,39,0,1,0
"2005-12-14T12:23:00.000Z",35,16,39,0,1,0
"2005-12-14T12:50:00.000Z",26,26,39,0,1,0
"2005-12-15T03:36:00.000Z",30,20,40,0,1,0
"2005-12-15T04:11:00.000Z",34,16,40,0,1,0
"2005-12-15T04:29:00.000Z",42,8,40,0,1,0
"2005-12-15T04:49:00.000Z",23,27,39,1,1,0
"2005-12-16T11:54:00.000Z",50,5,2,41,0,1
"2005-12-19T05:23:00.000Z",53,0,41,0,0,1
"2005-12-19T05:53:00.000Z",53,0,41,0,1,0
"2005-12-19T06:15:00.000Z",52,1,34,7,0,1
"2005-12-21T09:49:00.000Z",52,3,0,44,0,1
"2005-12-21T10:14:00.000Z",50,5,0,44,0,1
"2005-12-21T12:08:00.000Z",52,3,4,40,0,1
"2005-12-21T09:31:00.000Z",7,44,40,1,1,0
"2005-12-21T09:57:00.000Z",51,0,41,0,1,0
"2006-01-30T04:40:00.000Z",53,0,19,24,0,1
"2006-01-31T11:01:00.000Z",54,1,4,40,0,1
"2006-02-02T06:45:00.000Z",1,51,42,1,1,0
"2006-02-02T07:16:00.000Z",42,10,0,43,0,1
"2006-02-02T07:34:00.000Z",8,45,43,0,1,0
"2006-02-02T07:51:00.000Z",0,53,43,0,1,0
"2006-02-02T08:37:00.000Z",1,52,42,1,1,0
"2006-02-02T08:59:00.000Z",1,52,42,1,1,0
"2006-02-02T09:19:00.000Z",29,24,43,0,1,0
"2006-02-02T09:42:00.000Z",49,4,17,26,0,1
"2006-02-02T10:02:00.000Z",52,0,42,1,1,0
"2006-02-07T06:13:00.000Z",53,1,44,0,1,0
"2006-02-09T05:02:00.000Z",27,26,42,1,1,0
"2006-02-13T08:04:00.000Z",52,0,40,0,0,0
"2006-02-13T08:45:00.000Z",1,52,39,1,0,0
"2006-02-14T10:04:00.000Z",51,4,2,42,0,1
"2006-02-14T10:36:00.000Z",3,52,43,1,1,0
"2006-02-14T11:20:00.000Z",1,54,43,1,1,0
"2006-02-14T11:40:00.000Z",52,3,23,21,0,1
"2006-02-14T12:06:00.000Z",3,52,42,2,1,0
"2006-02-14T06:21:00.000Z",44,11,13,30,1,0
"2006-02-16T10:31:00.000Z",54,0,42,2,0,1
"2006-02-28T02:33:00.000Z",55,0,14,29,0,1
"2006-03-01T10:08:00.000Z",55,0,26,17,0,1
"2006-03-01T12:02:00.000Z",55,0,40,3,0,1
"2006-03-01T12:34:00.000Z",55,0,31,12,0,1
"2006-03-01T12:53:00.000Z",55,0,30,13,0,1
"2006-03-01T01:11:00.000Z",55,0,29,14,0,1
"2006-03-02T03:01:00.000Z",55,0,34,9,0,1
"2006-03-02T04:11:00.000Z",25,29,40,2,1,0
"2006-03-06T05:29:00.000Z",50,0,38,0,0,0
"2006-03-06T06:00:00.000Z",50,0,39,0,0,0
"2006-03-07T11:07:00.000Z",30,25,44,0,1,0
"2006-03-07T06:07:00.000Z",26,29,41,2,1,0
"2006-03-08T11:30:00.000Z",0,55,43,0,1,0
"2006-03-09T02:03:00.000Z",51,3,0,43,0,1
"2006-03-13T06:08:00.000Z",46,0,35,0,1,0
"2006-03-14T03:07:00.000Z",5,50,44,0,1,0
"2006-03-14T03:38:00.000Z",5,50,44,0,1,0
"2006-03-14T04:03:00.000Z",55,0,44,0,1,0
"2006-03-14T04:22:00.000Z",1,54,44,0,1,0
"2006-03-14T04:43:00.000Z",3,52,42,2,1,0
"2006-03-15T01:02:00.000Z",1,53,43,0,1,0
"2006-03-15T01:28:00.000Z",50,4,10,33,0,1
"2006-03-15T03:04:00.000Z",0,54,42,1,1,0
"2006-03-15T03:36:00.000Z",54,0,35,8,1,0
"2006-03-15T04:19:00.000Z",0,53,42,0,1,0
"2006-03-15T04:14:00.000Z",48,6,28,15,0,1
"2006-03-15T04:57:00.000Z",5,49,43,0,1,0
"2006-03-15T04:51:00.000Z",12,42,41,2,1,0
"2006-03-15T05:09:00.000Z",1,53,42,0,1,0
"2006-03-15T05:27:00.000Z",24,30,14,29,1,0
"2006-03-16T10:39:00.000Z",0,55,43,0,1,0
"2006-03-16T11:17:00.000Z",52,3,0,44,0,1
"2006-03-16T11:34:00.000Z",0,54,43,1,1,0
"2006-03-16T11:52:00.000Z",55,0,43,1,1,0
"2006-03-16T01:36:00.000Z",6,49,44,0,1,0
"2006-03-16T02:08:00.000Z",28,27,44,0,1,0
"2006-03-16T02:26:00.000Z",0,52,42,1,1,0
"2006-03-16T02:43:00.000Z",5,49,42,0,1,0
"2006-03-16T02:51:00.000Z",0,55,41,1,1,0
"2006-03-16T03:11:00.000Z",42,13,1,43,0,1
"2006-03-16T03:28:00.000Z",2,53,43,1,1,0
"2006-03-16T03:44:00.000Z",4,51,44,0,1,0
"2006-03-16T04:03:00.000Z",34,18,1,43,0,1
"2006-03-16T04:21:00.000Z",3,52,44,0,1,0
"2006-03-16T04:36:00.000Z",2,52,43,1,1,0
"2006-03-16T04:57:00.000Z",46,8,0,44,0,1
"2006-03-16T05:18:00.000Z",1,54,41,3,1,0
"2006-03-16T05:36:00.000Z",6,49,43,1,1,0
"2006-03-16T06:01:00.000Z",0,54,39,5,0,1
"2006-03-16T06:27:00.000Z",48,7,3,41,0,1
"2006-03-16T06:55:00.000Z",48,7,2,42,0,1
"2006-03-16T07:18:00.000Z",50,5,1,43,0,1
"2006-03-16T07:36:00.000Z",51,0,44,0,1,0
"2006-03-27T05:15:00.000Z",52,0,35,0,1,0
"2006-03-28T04:51:00.000Z",8,46,22,20,0,1
"2006-03-28T05:22:00.000Z",41,13,42,0,1,0
"2006-03-28T05:55:00.000Z",44,10,36,6,1,0
"2006-03-29T11:40:00.000Z",49,6,18,24,1,0
"2006-03-29T03:33:00.000Z",31,24,25,17,1,0
"2006-03-29T04:19:00.000Z",50,5,39,3,1,0
"2006-03-30T03:05:00.000Z",54,0,39,0,1,0
"2006-04-03T05:31:00.000Z",45,6,38,0,1,0
"2006-04-03T06:01:00.000Z",51,1,39,0,1,0
"2006-04-04T10:00:00.000Z",54,0,43,0,1,0
"2006-04-04T05:17:00.000Z",0,55,0,43,0,1
"2006-04-06T10:58:00.000Z",0,55,38,5,1,0
"2006-04-07T09:48:00.000Z",0,54,37,6,1,0
"2006-04-07T10:17:00.000Z",34,20,2,41,0,1
"2006-04-07T11:42:00.000Z",52,0,7,33,0,1
"2006-04-07T12:10:00.000Z",52,0,0,40,0,1
"2006-04-25T11:11:00.000Z",54,0,39,0,0,0
"2006-04-26T12:02:00.000Z",52,3,7,35,0,1
"2006-04-26T12:34:00.000Z",2,53,41,1,1,0
"2006-04-26T02:31:00.000Z",30,25,41,1,1,0
"2006-04-26T05:07:00.000Z",28,27,39,1,1,0
"2006-04-26T05:55:00.000Z",42,13,41,0,1,0
"2006-04-26T06:37:00.000Z",29,26,20,21,1,0
"2006-04-27T04:19:00.000Z",19,34,25,16,0,1
"2006-04-27T05:12:00.000Z",51,0,42,0,1,0
"2006-05-01T05:31:00.000Z",51,0,38,0,1,0
"2006-05-02T11:00:00.000Z",55,0,36,4,1,0
"2006-05-02T11:53:00.000Z",38,17,2,41,0,1
"2006-05-02T03:05:00.000Z",28,27,20,23,0,1
"2006-05-02T05:17:00.000Z",54,0,43,0,1,0
"2006-05-03T12:00:00.000Z",10,45,42,1,1,0
"2006-05-03T03:20:00.000Z",32,22,5,38,0,1
"2006-05-03T05:12:00.000Z",2,51,40,2,1,0
"2006-05-03T05:44:00.000Z",10,43,40,2,1,0
"2006-05-04T11:34:00.000Z",35,19,4,39,0,1
"2006-05-04T12:04:00.000Z",33,21,43,0,1,0
"2006-05-04T02:31:00.000Z",53,0,41,0,1,0
"2006-05-04T03:01:00.000Z",53,0,42,0,1,0
"2006-05-08T05:16:00.000Z",48,3,0,39,0,0
"2006-05-08T05:54:00.000Z",49,3,0,41,0,0
"2006-05-09T10:02:00.000Z",53,2,42,0,1,0
"2006-05-11T05:08:00.000Z",51,3,3,40,0,1
"2006-05-11T06:12:00.000Z",53,1,2,41,0,1
"2006-05-16T10:28:00.000Z",49,0,43,0,1,0
"2006-05-16T12:11:00.000Z",33,18,7,36,0,1
"2006-05-16T12:40:00.000Z",38,13,40,3,1,0
"2006-05-16T04:10:00.000Z",46,7,22,21,1,0
"2006-05-16T05:16:00.000Z",15,38,3,40,0,1
"2006-05-17T10:39:00.000Z",55,0,43,0,1,0
"2006-05-17T02:30:00.000Z",55,0,28,15,0,1
"2006-05-17T03:01:00.000Z",31,24,2,41,0,1
"2006-05-17T06:53:00.000Z",47,8,3,39,0,1
"2006-05-18T10:01:00.000Z",14,41,41,2,1,0
"2006-05-18T12:50:00.000Z",11,44,38,5,1,0
"2006-05-18T05:00:00.000Z",52,1,10,33,0,1
"2006-05-18T05:31:00.000Z",14,39,43,0,1,0
"2006-05-18T06:26:00.000Z",2,50,40,2,1,0
"2006-05-18T06:52:00.000Z",45,8,19,23,0,1
"2006-05-18T08:50:00.000Z",18,32,39,3,1,0
"2006-05-22T05:30:00.000Z",10,42,39,1,1,0
"2006-05-22T06:09:00.000Z",46,6,37,3,0,1
"2006-05-23T11:01:00.000Z",1,53,35,8,1,0
"2006-05-23T05:37:00.000Z",51,3,28,15,0,1
"2006-05-23T06:09:00.000Z",17,37,41,2,1,0
"2006-05-23T06:28:00.000Z",54,0,3,39,0,1
"2006-05-23T06:47:00.000Z",53,1,10,32,0,1
"2006-05-24T09:31:00.000Z",4,49,43,0,1,0
"2006-05-24T10:00:00.000Z",31,23,41,2,1,0
"2006-05-24T04:52:00.000Z",26,28,40,3,1,0
"2006-05-24T05:26:00.000Z",47,7,26,17,0,1
"2006-05-24T05:48:00.000Z",47,7,9,34,0,1
"2006-05-24T06:09:00.000Z",30,24,1,42,0,1
"2006-05-24T08:21:00.000Z",21,32,40,3,1,0
"2006-05-24T08:57:00.000Z",25,28,23,20,0,1
"2006-05-25T10:17:00.000Z",45,9,4,39,0,1
"2006-05-25T11:54:00.000Z",32,22,18,25,1,0
"2006-05-25T03:49:00.000Z",12,42,39,3,1,0
"2006-05-25T04:21:00.000Z",33,21,4,38,0,1
"2006-05-25T04:42:00.000Z",43,11,7,35,0,1
"2006-05-25T05:14:00.000Z",20,35,35,6,1,0
"2006-05-25T05:39:00.000Z",23,32,38,4,1,0
"2006-05-25T06:55:00.000Z",55,0,12,29,0,1
"2006-05-26T08:58:00.000Z",53,0,4,35,0,1
"2006-05-26T09:24:00.000Z",52,1,25,14,1,0
"2006-05-26T09:48:00.000Z",53,0,31,8,1,0
"2006-06-06T10:21:00.000Z",48,0,40,0,1,0
"2006-06-07T10:02:00.000Z",47,7,2,40,0,1
"2006-06-08T10:51:00.000Z",53,2,4,38,0,1
"2006-06-08T12:54:00.000Z",13,41,42,0,1,0
"2006-06-08T02:02:00.000Z",55,0,42,0,1,0
"2006-06-08T02:31:00.000Z",55,0,42,0,1,0
"2006-06-13T12:17:00.000Z",54,0,42,0,1,0
"2006-06-14T03:50:00.000Z",55,0,0,42,0,1
"2006-06-14T05:01:00.000Z",55,0,42,0,1,0
"2006-06-15T10:00:00.000Z",54,1,43,0,1,0
"2006-06-15T12:20:00.000Z",41,14,5,38,0,1
"2006-06-15T12:49:00.000Z",55,0,43,0,1,0
"2006-06-15T02:54:00.000Z",55,0,37,6,1,0
"2006-06-19T05:00:00.000Z",45,0,36,0,0,0
"2006-06-20T11:18:00.000Z",1,52,43,0,0,0
"2006-06-20T02:59:00.000Z",54,0,9,34,1,0
"2006-06-20T03:27:00.000Z",35,19,43,0,1,0
"2006-06-21T11:20:00.000Z",8,46,43,0,1,0
"2006-06-21T11:49:00.000Z",45,9,0,43,0,1
"2006-06-22T11:07:00.000Z",0,55,12,31,1,0
"2006-06-22T11:44:00.000Z",1,54,37,6,1,0
"2006-06-22T12:02:00.000Z",55,0,42,1,1,0
"2006-06-22T04:45:00.000Z",44,10,26,17,0,1
"2006-06-22T04:25:00.000Z",54,0,43,0,1,0
"2006-06-22T05:11:00.000Z",53,0,42,0,1,0
"2006-06-22T05:05:00.000Z",51,0,41,0,1,0
"2006-06-27T05:48:00.000Z",3,52,32,12,1,0
"2006-06-27T06:14:00.000Z",52,3,14,30,0,1
"2006-06-29T03:29:00.000Z",48,5,11,29,1,0
"2006-07-11T12:18:00.000Z",23,32,44,0,1,0
"2006-07-11T06:22:00.000Z",51,2,36,8,0,1
"2006-07-11T06:52:00.000Z",1,52,30,14,1,0
"2006-07-12T02:02:00.000Z",7,48,42,2,1,0
"2006-07-12T05:02:00.000Z",5,50,41,3,1,0
"2006-07-12T05:35:00.000Z",6,49,43,1,1,0
"2006-07-13T10:50:00.000Z",0,55,37,7,1,0
"2006-07-13T02:50:00.000Z",16,39,20,24,0,1
"2006-07-13T03:23:00.000Z",4,51,41,3,1,0
"2006-07-13T03:44:00.000Z",27,28,2,42,0,1
"2006-07-13T04:38:00.000Z",26,29,8,36,0,1
"2006-07-13T06:13:00.000Z",55,0,28,16,1,0
"2006-07-13T07:09:00.000Z",55,0,44,0,1,0
"2006-07-18T03:48:00.000Z",55,0,44,0,1,0
"2006-07-18T04:26:00.000Z",55,0,44,0,1,0
"2006-07-18T04:41:00.000Z",19,36,43,1,1,0
"2006-07-18T07:07:00.000Z",24,31,38,5,1,0
"2006-07-19T02:46:00.000Z",16,39,37,7,1,0
"2006-07-19T03:16:00.000Z",41,14,8,36,0,1
"2006-07-19T05:24:00.000Z",13,42,6,37,0,1
"2006-07-19T05:57:00.000Z",42,13,1,42,0,1
"2006-07-20T04:28:00.000Z",53,0,44,0,1,0
"2006-07-25T11:47:00.000Z",54,0,12,30,1,0
"2006-07-25T04:05:00.000Z",5,50,42,1,1,0
"2006-07-25T06:26:00.000Z",54,0,43,0,1,0
"2006-07-25T06:56:00.000Z",51,4,14,29,0,1
"2006-07-26T10:05:00.000Z",54,1,31,11,1,0
"2006-07-31T05:31:00.000Z",52,1,20,21,0,1
"2006-08-01T05:09:00.000Z",53,1,18,23,0,1
"2006-08-02T01:59:00.000Z",53,1,41,1,0,1
"2006-08-02T05:16:00.000Z",54,0,42,0,1,0
"2006-08-02T05:50:00.000Z",52,2,2,40,0,1
"2006-08-03T11:04:00.000Z",19,35,16,25,1,0
"2006-08-03T11:40:00.000Z",53,0,42,0,1,0
"2006-08-03T04:00:00.000Z",54,0,42,0,1,0
"2006-08-03T04:30:00.000Z",54,0,41,1,1,0
"2006-08-03T06:15:00.000Z",29,26,2,40,0,1
"2006-08-03T08:00:00.000Z",53,0,42,0,1,0
"2006-08-03T09:41:00.000Z",52,3,4,38,0,1
"2006-08-03T10:34:00.000Z",52,3,40,2,1,0
"2006-09-05T05:31:00.000Z",53,0,38,0,1,0
"2006-09-06T12:00:00.000Z",0,55,29,15,1,0
"2006-09-06T07:59:00.000Z",53,2,1,41,0,1
"2006-09-06T08:41:00.000Z",50,5,0,42,0,1
"2006-09-07T12:00:00.000Z",52,0,43,0,1,0
"2006-09-07T02:00:00.000Z",51,0,0,43,0,1
"2006-09-07T02:30:00.000Z",44,8,1,42,0,1
"2006-09-07T05:34:00.000Z",54,0,43,0,1,0
"2006-09-07T06:08:00.000Z",54,0,43,0,1,0
"2006-09-12T12:09:00.000Z",54,0,40,0,1,0
"2006-09-12T05:03:00.000Z",42,12,42,0,1,0
"2006-09-12T05:36:00.000Z",54,0,42,0,1,0
"2006-09-13T12:17:00.000Z",0,54,40,3,1,0
"2006-09-13T02:07:00.000Z",54,0,3,40,0,1
"2006-09-13T04:01:00.000Z",54,0,40,3,1,0
"2006-09-13T04:32:00.000Z",1,53,41,2,1,0
"2006-09-14T11:30:00.000Z",54,0,43,0,1,0
"2006-09-14T04:02:00.000Z",53,1,8,35,0,1
"2006-09-14T04:37:00.000Z",54,0,43,0,1,0
"2006-09-19T12:01:00.000Z",49,5,12,27,1,0
"2006-09-19T05:44:00.000Z",54,0,7,34,0,1
"2006-09-20T11:17:00.000Z",55,0,38,0,1,0
"2006-09-25T05:31:00.000Z",49,0,37,0,1,0
"2006-09-27T04:33:00.000Z",1,52,41,2,1,0
"2006-09-28T11:49:00.000Z",4,50,43,1,1,0
"2006-09-28T04:23:00.000Z",1,53,44,0,1,0
"2006-09-28T04:55:00.000Z",2,52,44,0,1,0
"2006-09-28T05:19:00.000Z",2,52,43,1,1,0
"2006-09-28T06:37:00.000Z",53,1,12,32,0,1
"2006-09-28T07:11:00.000Z",53,1,18,26,0,1
"2006-09-29T10:00:00.000Z",55,0,44,0,1,0
"2006-09-29T09:30:00.000Z",54,1,26,17,0,1
"2006-09-29T10:04:00.000Z",51,4,6,37,0,1
"2006-11-14T05:06:00.000Z",52,1,42,0,1,0
"2006-11-16T02:41:00.000Z",0,54,25,19,1,0
"2006-11-16T03:15:00.000Z",0,53,26,18,1,0
"2006-11-16T05:02:00.000Z",23,31,4,40,0,0
"2006-11-16T07:04:00.000Z",0,52,25,19,0,0
"2006-11-16T07:40:00.000Z",9,44,29,15,0,0
"2006-11-16T08:00:00.000Z",53,0,32,12,0,0
"2006-12-05T05:01:00.000Z",15,36,40,2,1,0
"2006-12-06T04:39:00.000Z",52,2,42,0,1,0
"2006-12-07T10:34:00.000Z",48,5,41,1,0,0
"2006-12-07T05:47:00.000Z",40,10,40,1,0,0
"2006-12-08T10:32:00.000Z",50,0,42,0,1,0
"2006-12-08T01:03:00.000Z",48,0,42,0,1,0
"2006-12-09T12:38:00.000Z",31,17,36,4,0,0
"2006-12-09T01:06:00.000Z",42,6,36,4,0,0
"2006-12-09T01:27:00.000Z",40,8,39,1,0,0
"2007-01-08T12:01:00.000Z",42,0,45,0,0,0
"2007-01-10T12:00:00.000Z",45,2,46,0,1,0
"2007-01-10T05:02:00.000Z",8,39,46,1,1,0
"2007-01-10T05:28:00.000Z",17,30,35,11,1,0
"2007-01-11T02:03:00.000Z",7,41,38,9,1,0
"2007-01-11T02:32:00.000Z",25,23,0,47,0,1
"2007-01-11T04:10:00.000Z",42,6,46,0,1,0
"2007-01-12T09:50:00.000Z",44,0,41,0,1,0
"2007-01-12T10:17:00.000Z",38,6,41,0,1,0
"2007-01-16T05:35:00.000Z",49,0,47,0,1,0
"2007-01-16T05:57:00.000Z",49,0,47,0,1,0
"2007-01-16T06:17:00.000Z",47,1,46,1,1,0
"2007-01-17T08:59:00.000Z",40,5,47,0,1,0
"2007-01-17T09:24:00.000Z",45,2,6,42,0,1
"2007-01-17T09:41:00.000Z",38,9,48,0,1,0
"2007-01-17T09:58:00.000Z",2,45,47,1,1,0
"2007-01-18T08:21:00.000Z",48,0,7,41,0,1
"2007-01-18T09:22:00.000Z",5,43,21,27,0,1
"2007-01-18T09:04:00.000Z",46,2,48,0,1,0
"2007-01-23T02:45:00.000Z",49,0,48,0,1,0
"2007-01-23T04:46:00.000Z",49,0,47,0,1,0
"2007-01-24T11:34:00.000Z",47,1,1,46,0,1
"2007-01-24T12:01:00.000Z",5,43,47,0,1,0
"2007-01-24T05:11:00.000Z",28,20,0,47,0,1
"2007-01-25T10:32:00.000Z",18,28,0,46,0,1
"2007-01-25T12:17:00.000Z",46,0,1,46,0,1
"2007-01-25T02:05:00.000Z",45,0,46,0,1,0
"2007-01-25T02:59:00.000Z",41,4,1,45,0,1
"2007-01-25T03:48:00.000Z",45,0,43,0,1,0
"2007-01-25T04:14:00.000Z",42,3,1,45,0,1
"2007-01-25T05:42:00.000Z",46,0,46,0,1,0
"2007-01-25T06:14:00.000Z",3,42,45,0,1,0
"2007-01-26T09:45:00.000Z",37,0,42,0,1,0
"2007-01-30T12:15:00.000Z",38,10,47,0,1,0
"2007-01-30T04:13:00.000Z",48,0,47,0,1,0
"2007-01-30T04:39:00.000Z",48,0,47,0,1,0
"2007-01-31T02:32:00.000Z",1,46,46,2,1,0
"2007-01-31T04:02:00.000Z",44,3,2,45,0,1
"2007-01-31T04:33:00.000Z",39,8,47,0,1,0
"2007-02-01T11:54:00.000Z",48,0,47,0,1,0
"2007-02-01T12:19:00.000Z",49,0,48,0,1,0
"2007-02-01T05:00:00.000Z",45,3,47,0,1,0
"2007-02-01T05:25:00.000Z",0,48,0,47,0,1
"2007-02-05T05:44:00.000Z",2,45,46,1,1,0
"2007-02-08T11:51:00.000Z",37,10,44,4,1,0
"2007-02-13T02:30:00.000Z",23,25,46,1,1,0
"2007-02-14T04:46:00.000Z",48,0,46,0,1,0
"2007-02-14T07:10:00.000Z",33,15,46,0,1,0
"2007-02-15T10:29:00.000Z",46,0,46,0,1,0
"2007-02-15T10:58:00.000Z",45,0,46,0,1,0
"2007-02-17T01:45:00.000Z",7,33,48,0,1,0
"2007-02-17T02:18:00.000Z",2,31,43,2,1,0
"2007-02-27T02:29:00.000Z",49,0,46,0,1,0
"2007-02-28T05:29:00.000Z",10,37,46,0,1,0
"2007-02-28T05:54:00.000Z",45,2,47,0,1,0
"2007-03-01T04:48:00.000Z",45,1,12,36,0,1
"2007-03-02T10:02:00.000Z",37,0,43,0,1,0
"2007-03-02T10:26:00.000Z",36,1,44,0,1,0
"2007-03-05T05:49:00.000Z",44,1,41,0,1,0
"2007-03-06T12:00:00.000Z",1,46,48,0,1,0
"2007-03-06T05:34:00.000Z",29,20,25,23,1,0
"2007-03-06T06:00:00.000Z",35,14,21,27,1,0
"2007-03-06T06:17:00.000Z",22,27,26,22,1,0
"2007-03-07T01:22:00.000Z",1,48,48,0,1,0
"2007-03-07T02:12:00.000Z",47,2,0,48,0,1
"2007-03-07T06:16:00.000Z",22,25,47,0,1,0
"2007-03-08T06:36:00.000Z",47,0,46,0,1,0
"2007-03-09T09:30:00.000Z",45,1,1,46,0,1
"2007-03-09T09:56:00.000Z",20,26,47,0,1,0
"2007-03-13T11:47:00.000Z",13,35,45,3,1,0
"2007-03-13T12:34:00.000Z",22,25,42,6,1,0
"2007-03-13T04:20:00.000Z",47,1,25,23,1,0
"2007-03-13T05:11:00.000Z",10,38,48,0,1,0
"2007-03-14T11:17:00.000Z",40,9,47,0,1,0
"2007-03-15T03:51:00.000Z",1,47,46,2,1,0
"2007-03-15T04:18:00.000Z",46,2,48,0,1,0
"2007-03-15T04:40:00.000Z",47,1,34,14,0,1
"2007-03-15T05:01:00.000Z",46,0,47,0,1,0
"2007-03-20T11:33:00.000Z",39,8,1,46,0,1
"2007-03-20T12:01:00.000Z",46,2,1,46,0,1
"2007-03-20T12:16:00.000Z",46,2,46,0,1,0
"2007-03-21T05:02:00.000Z",49,0,46,1,1,0
"2007-03-21T05:28:00.000Z",47,2,0,47,0,1
"2007-03-21T05:44:00.000Z",48,1,15,32,0,1
"2007-03-21T06:01:00.000Z",46,3,0,47,0,1
"2007-03-21T06:16:00.000Z",47,2,0,47,0,1
"2007-03-21T06:31:00.000Z",49,0,47,0,1,0
"2007-03-21T06:45:00.000Z",48,1,47,0,1,0
"2007-03-22T11:33:00.000Z",44,4,1,46,0,1
"2007-03-22T12:00:00.000Z",33,15,0,47,0,1
"2007-03-22T12:19:00.000Z",38,10,0,47,0,1
"2007-03-22T12:38:00.000Z",23,25,0,47,0,1
"2007-03-22T04:17:00.000Z",44,3,0,47,0,1
"2007-03-22T04:44:00.000Z",0,47,36,11,1,0
"2007-03-22T05:03:00.000Z",46,1,1,46,0,1
"2007-03-22T05:24:00.000Z",29,18,0,47,0,1
"2007-03-22T05:48:00.000Z",5,42,47,0,1,0
"2007-03-22T06:03:00.000Z",42,4,0,47,0,1
"2007-03-23T09:50:00.000Z",34,15,4,44,0,1
"2007-03-23T10:24:00.000Z",46,3,0,48,0,1
"2007-03-23T10:45:00.000Z",4,45,21,27,0,1
"2007-03-23T11:05:00.000Z",48,1,0,48,0,1
"2007-03-23T11:26:00.000Z",49,0,0,48,0,1
"2007-03-23T11:43:00.000Z",39,10,0,48,0,1
"2007-03-23T11:59:00.000Z",13,36,44,4,1,0
"2007-03-23T12:17:00.000Z",38,10,1,47,0,1
"2007-03-23T12:37:00.000Z",46,2,0,48,0,1
"2007-03-23T12:54:00.000Z",44,3,0,48,0,1
"2007-03-23T01:13:00.000Z",44,5,0,48,0,1
"2007-03-23T01:32:00.000Z",16,32,47,1,1,0
"2007-03-23T01:52:00.000Z",44,5,0,48,0,1
"2007-03-23T02:07:00.000Z",44,5,0,48,0,1
"2007-03-23T02:26:00.000Z",48,1,1,47,0,1
"2007-03-23T02:52:00.000Z",2,47,48,0,1,0
"2007-03-27T12:12:00.000Z",46,0,47,0,1,0
"2007-03-27T05:06:00.000Z",46,2,1,47,0,1
"2007-03-28T12:02:00.000Z",47,0,48,0,1,0
"2007-03-28T02:44:00.000Z",25,22,47,1,1,0
"2007-03-28T03:12:00.000Z",8,39,0,48,0,1
"2007-03-28T03:29:00.000Z",22,25,1,47,0,1
"2007-03-28T03:50:00.000Z",37,10,8,39,0,1
"2007-03-29T09:10:00.000Z",48,0,44,0,1,0
"2007-03-29T09:38:00.000Z",48,0,47,0,1,0
"2007-03-29T09:59:00.000Z",48,0,48,0,1,0
"2007-03-29T10:48:00.000Z",7,41,48,0,1,0
"2007-03-29T10:36:00.000Z",2,46,48,0,1,0
"2007-04-11T05:53:00.000Z",17,32,44,2,1,0
"2007-04-11T06:20:00.000Z",49,0,21,26,0,1
"2007-04-12T11:33:00.000Z",46,3,46,0,1,0
"2007-04-16T05:32:00.000Z",0,39,39,1,1,0
"2007-04-17T05:46:00.000Z",2,45,46,0,1,0
"2007-04-18T09:48:00.000Z",6,41,47,1,1,0
